Zone,Revenue District,Org District,AC Number,AC Name,Site AC,Site AC No,Org Mandal,LB Type,Local Body Code,Local Body Name,Ward Code,Ward Number,Ward Name,Males,Females,Others,Total
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03005,Kottangal,G03005002,2,Shasthamkoickal,451,523,0,974
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03005,Kottangal,G03005003,3,Vaipur,443,538,0,981
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03005,Kottangal,G03005004,4,Kulathur,548,632,0,"1,180"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03005,Kottangal,G03005005,5,Malampara,519,582,0,"1,101"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03005,Kottangal,G03005006,6,Kottangal Padinjaru,615,679,0,"1,294"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03005,Kottangal,G03005007,7,Kottangal Kizhakku,559,645,0,"1,204"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03005,Kottangal,G03005008,8,Chunkappara Vadakku,518,599,0,"1,117"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03005,Kottangal,G03005009,9,Chunkappara Thekku,486,567,0,"1,053"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03005,Kottangal,G03005010,10,Keralapuram,514,565,0,"1,079"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03005,Kottangal,G03005011,11,Kumbiluvelil,503,510,0,"1,013"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03005,Kottangal,G03005012,12,Kannankara,588,652,0,"1,240"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03005,Kottangal,G03005013,13,Oottukulam,478,584,0,"1,062"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03005,Kottangal,G03005014,14,Perumpara,492,504,0,996
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03006,Kunnanthanam,G03006001,1,Vallikkad,534,632,0,"1,166"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03006,Kunnanthanam,G03006002,2,Vallokkunnu,515,619,0,"1,134"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03006,Kunnanthanam,G03006003,3,Palackathakidi,632,738,0,"1,370"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03006,Kunnanthanam,G03006004,4,Karackadu,568,608,0,"1,176"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03006,Kunnanthanam,G03006005,5,Mukkoor,530,577,0,"1,107"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03006,Kunnanthanam,G03006006,6,Pulinthanam,530,581,0,"1,111"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03006,Kunnanthanam,G03006007,7,Chengaroor Chira,493,561,0,"1,054"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03006,Kunnanthanam,G03006008,8,Nadackal,513,602,0,"1,115"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03006,Kunnanthanam,G03006009,9,Mundackamon,528,638,0,"1,166"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03006,Kunnanthanam,G03006010,10,Kunnamthanam,508,725,0,"1,233"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03006,Kunnanthanam,G03006011,11,Palakuzhy,574,640,0,"1,214"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03006,Kunnanthanam,G03006012,12,Kolathu,531,606,0,"1,137"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03006,Kunnanthanam,G03006013,13,Anjilithanam,499,565,0,"1,064"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03006,Kunnanthanam,G03006014,14,Mylamon,478,531,0,"1,009"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03006,Kunnanthanam,G03006015,15,Thottapady,471,570,0,"1,041"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03006,Kunnanthanam,G03006016,16,Manthanam,601,639,0,"1,240"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03007,Mallappally,G03007001,1,Mankuzhy,532,582,0,"1,114"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03007,Mallappally,G03007002,2,Manjathanam,428,493,0,921
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03007,Mallappally,G03007003,3,Mallappally Town,470,536,0,"1,006"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03007,Mallappally,G03007004,4,Muttathumon,516,663,0,"1,179"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03007,Mallappally,G03007005,5,Murani,554,651,0,"1,205"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03007,Mallappally,G03007006,6,Parackathanam,553,586,0,"1,139"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03007,Mallappally,G03007007,7,Narakathani,543,592,0,"1,135"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03007,Mallappally,G03007008,8,Keezhvaipur South,518,603,0,"1,121"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03007,Mallappally,G03007009,9,Kizhakkekara,555,646,0,"1,201"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03007,Mallappally,G03007010,10,Keezhvaipur East,476,560,0,"1,036"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03007,Mallappally,G03007011,11,Punnamattom,491,587,0,"1,078"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03007,Mallappally,G03007012,12,Pariyaram,447,539,0,986
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03007,Mallappally,G03007013,13,Mallappally Town West,580,675,0,"1,255"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03007,Mallappally,G03007014,14,Mallappally West,361,444,0,805
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Mallappally,G,G03007,Mallappally,G03007015,15,Nellimoodu,496,578,0,"1,074"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03008,Kadapra,G03008001,1,Valanjavattom,632,712,0,"1,344"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03008,Kadapra,G03008002,2,Sugar Factory,422,502,0,924
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03008,Kadapra,G03008003,3,Alumthuruthi East,565,711,0,"1,276"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03008,Kadapra,G03008004,4,Valanjavattom East,481,566,0,"1,047"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03008,Kadapra,G03008005,5,Kadapra,460,611,0,"1,071"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03008,Kadapra,G03008006,6,Thikkapuzha,485,620,0,"1,105"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03008,Kadapra,G03008007,7,Upadesikadavu,527,621,0,"1,148"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03008,Kadapra,G03008008,8,Nakkada,442,520,0,962
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03008,Kadapra,G03008009,9,Illimala,518,613,0,"1,131"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03008,Kadapra,G03008010,10,Uhzathil,566,715,0,"1,281"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03008,Kadapra,G03008011,11,Hospital Ward,615,708,0,"1,323"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03008,Kadapra,G03008012,12,Kadapra Thekku,593,670,0,"1,263"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03008,Kadapra,G03008013,13,Kadapra Mannar,604,693,0,"1,297"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03008,Kadapra,G03008014,14,Theveri,551,618,0,"1,169"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03008,Kadapra,G03008015,15,Kadapra West,641,715,0,"1,356"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03008,Kadapra,G03008016,16,Alumthuruthi,565,647,0,"1,212"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03009,Kuttoor,G03009001,1,Venpala,553,611,0,"1,164"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03009,Kuttoor,G03009002,2,Kadalimangalam,588,678,0,"1,266"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03009,Kuttoor,G03009003,3,Mathirampuzha,474,570,0,"1,044"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03009,Kuttoor,G03009004,4,Pandissery,523,620,0,"1,143"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03009,Kuttoor,G03009005,5,Ilakuttoor,558,646,0,"1,204"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03009,Kuttoor,G03009006,6,Thiruvanapuram,600,660,0,"1,260"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03009,Kuttoor,G03009007,7,Padinjattothara,410,440,0,850
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03009,Kuttoor,G03009008,8,Othara,532,543,0,"1,075"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03009,Kuttoor,G03009009,9,Kothaviruthi,496,600,0,"1,096"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03009,Kuttoor,G03009010,10,Thymaravumkara,522,590,0,"1,112"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03009,Kuttoor,G03009011,11,Madukkolil,513,581,0,"1,094"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03009,Kuttoor,G03009012,12,Amikkulam,495,574,0,"1,069"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03009,Kuttoor,G03009013,13,Thalayar,582,724,0,"1,306"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03009,Kuttoor,G03009014,14,Kuttoor,590,676,0,"1,266"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03009,Kuttoor,G03009015,15,Thengeli,509,595,0,"1,104"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03010,Niranam,G03010001,1,Kattunilam,467,481,0,948
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03010,Niranam,G03010002,2,Vadakkumbhagum Padinjaru,444,504,0,948
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03010,Niranam,G03010003,3,Vadakkumbhagom Kizhakku,478,542,0,"1,020"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03010,Niranam,G03010004,4,Kannassa,486,595,0,"1,081"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03010,Niranam,G03010005,5,Y M C A,423,506,0,929
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03010,Niranam,G03010006,6,Duck Farm,410,465,0,875
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03010,Niranam,G03010007,7,Kizhakkum Muri,381,439,0,820
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03010,Niranam,G03010008,8,Mannamthottuvazhi,364,402,0,766
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03010,Niranam,G03010009,9,Panchayath Office,345,401,0,746
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03010,Niranam,G03010010,10,P H C,380,435,0,815
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03010,Niranam,G03010011,11,Thottumada,431,467,0,898
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03010,Niranam,G03010012,12,Erathodu,431,482,0,913
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03010,Niranam,G03010013,13,Kombankeri,403,488,1,892
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03010,Niranam,G03010014,14,Thottady,417,406,0,823
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03011,Nedumpram,G03011001,1,Jalamela,352,380,0,732
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03011,Nedumpram,G03011002,2,Amichakari,411,471,0,882
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03011,Nedumpram,G03011003,3,Nedumpuram,357,406,0,763
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03011,Nedumpram,G03011004,4,Puthiyakavu,393,480,0,873
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03011,Nedumpram,G03011005,5,Vayikkathillam,372,418,0,790
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03011,Nedumpram,G03011006,6,Choonthara,454,491,0,945
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03011,Nedumpram,G03011007,7,Undaplavu,425,466,0,891
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03011,Nedumpram,G03011008,8,Manippuzha,336,367,0,703
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03011,Nedumpram,G03011009,9,Podiyadi,367,434,0,801
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03011,Nedumpram,G03011010,10,Malayithra,320,370,0,690
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03011,Nedumpram,G03011011,11,Kallumkal,381,420,0,801
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03011,Nedumpram,G03011012,12,Murinjachira,400,458,0,858
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03011,Nedumpram,G03011013,13,Pulikkeezhu,411,501,0,912
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03011,Nedumpram,G03011014,14,Ottathengu,373,471,0,844
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03012,Peringara,G03012001,1,Mepral Padinjaru,545,566,0,"1,111"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03012,Peringara,G03012002,2,Mepral Kizhakku,562,627,0,"1,189"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03012,Peringara,G03012003,3,Alamthuruthy,656,718,0,"1,374"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03012,Peringara,G03012004,4,Edinjillam,501,529,0,"1,030"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03012,Peringara,G03012005,5,Perumthuruthy,500,542,0,"1,042"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03012,Peringara,G03012006,6,Chalakkuzhi,473,531,0,"1,004"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03012,Peringara,G03012007,7,Kuzhivelippuram,544,638,0,"1,182"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03012,Peringara,G03012008,8,Karackal,605,746,0,"1,351"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03012,Peringara,G03012009,9,Mepral,461,554,0,"1,015"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03012,Peringara,G03012010,10,Peringara Kizhakku,518,661,0,"1,179"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03012,Peringara,G03012011,11,Peringara,513,619,0,"1,132"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03012,Peringara,G03012012,12,Karackal Thekku,517,596,0,"1,113"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03012,Peringara,G03012013,13,Chathankeri Town,506,610,0,"1,116"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03012,Peringara,G03012014,14,Peringara Padinjaru,547,619,0,"1,166"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03012,Peringara,G03012015,15,Chathankeri,620,724,0,"1,344"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,111,Thiruvalla,Thiruvalla,111,Thiruvalla,G,G03012,Peringara,G03012016,16,Chathankeri Vadakku,563,620,0,"1,183"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03013,Ayiroor,G03013001,1,Ittiyappara,513,607,0,"1,120"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03013,Ayiroor,G03013002,2,Kadayar,634,766,0,"1,400"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03013,Ayiroor,G03013003,3,Velliyara,597,699,0,"1,296"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03013,Ayiroor,G03013004,4,Pannikunnu,617,646,0,"1,263"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03013,Ayiroor,G03013005,5,Podippara,581,656,0,"1,237"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03013,Ayiroor,G03013006,6,Plankamon,530,684,0,"1,214"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03013,Ayiroor,G03013007,7,Peroorchal,531,620,0,"1,151"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03013,Ayiroor,G03013008,8,Edappavoor,617,708,0,"1,325"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03013,Ayiroor,G03013009,9,Kaithakkodi,672,788,0,"1,460"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03013,Ayiroor,G03013010,10,Kottathoor,518,613,0,"1,131"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03013,Ayiroor,G03013011,11,Njuzhuoor,534,627,0,"1,161"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03013,Ayiroor,G03013012,12,Ayiroor,556,620,0,"1,176"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03013,Ayiroor,G03013013,13,Cherukolpuzha,569,649,0,"1,218"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03013,Ayiroor,G03013014,14,Puthezham,458,575,0,"1,033"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03013,Ayiroor,G03013015,15,Kanjeettukara,545,656,0,"1,201"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,112,Ranni,,,Ayiroor,G,G03013,Ayiroor,G03013016,16,Thadiyoor,534,617,0,"1,151"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,113,Aranmula,Aranmula,113,Aranmula,G,G03014,Eraviperoor,G03014001,1,Nalloor Sthanam,561,625,0,"1,186"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,113,Aranmula,Aranmula,113,Aranmula,G,G03014,Eraviperoor,G03014002,2,Eraviperoor,581,688,0,"1,269"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,113,Aranmula,Aranmula,113,Aranmula,G,G03014,Eraviperoor,G03014003,3,Vettamala,562,680,0,"1,242"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,113,Aranmula,Aranmula,113,Aranmula,G,G03014,Eraviperoor,G03014004,4,Muringasseri,611,683,0,"1,294"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,113,Aranmula,Aranmula,113,Aranmula,G,G03014,Eraviperoor,G03014005,5,Thottapuzha,587,668,0,"1,255"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,113,Aranmula,Aranmula,113,Aranmula,G,G03014,Eraviperoor,G03014006,6,Theverkadu,545,649,0,"1,194"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,113,Aranmula,Aranmula,113,Aranmula,G,G03014,Eraviperoor,G03014007,7,Mamood,474,576,0,"1,050"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,113,Aranmula,Aranmula,113,Aranmula,G,G03014,Eraviperoor,G03014008,8,Vadikulam,512,627,0,"1,139"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,113,Aranmula,Aranmula,113,Aranmula,G,G03014,Eraviperoor,G03014009,9,Othara,609,750,0,"1,359"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,113,Aranmula,Aranmula,113,Aranmula,G,G03014,Eraviperoor,G03014010,10,Bhoothakuzhi,684,737,0,"1,421"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,113,Aranmula,Aranmula,113,Aranmula,G,G03014,Eraviperoor,G03014011,11,Althara,608,617,0,"1,225"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,113,Aranmula,Aranmula,113,Aranmula,G,G03014,Eraviperoor,G03014012,12,Kozhimala,501,656,0,"1,157"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,113,Aranmula,Aranmula,113,Aranmula,G,G03014,Eraviperoor,G03014013,13,Nannoor,503,584,0,"1,087"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,113,Aranmula,Aranmula,113,Aranmula,G,G03014,Eraviperoor,G03014014,14,Kavunkal,596,696,0,"1,292"
Thiruvananthapuram,Pathanamthitta,Pathanamthitta,113,Aranmula,Aranmula,113,Aranmula,G,G03014,Eraviperoor,G03014015,15,Karuvalli,552,620,0,"1,172"
